,launch,year,date,kms,points,dep,flight type,pilot name,take off,landing,dist1,dist2,dist3,dist4,route,cat,wing,speed,duration,max alt,BD,lat BD,lon BD,time BD,BA,lat BA,lon BA,time BA,sex
13,maupuy,2013-2014,05/03/2014,46.23,46.23,23,Dist 2 pts,Geoffrey DEVENDEVILLE,LE MAUPUY,Les bois du Monteil,2.12,1.81,42.35,0.0,LE MAUPUY=>Les bois du MonteilLE MAUPUY-LE MAUPUY,B,golden 4,22.7,2.0,1671.0,ANTENNE,461657.0,18378.0,1394025459.0,Les bois du Monteil,458502.0,15364.0,1394032791.0,male
14,maupuy,2013-2014,19/04/2014,141.82,141.82,23,Dist 2 pts,Sophie VERHAEGE,LE MAUPUY,Hautefort,126.74,7.41,7.82,0.0,LE MAUPUY=>Hautefortantenne-D68,K,Icepeak 6,21.3,6.7,2438.0,Saint-Sulpice-le-Guérétois,461729.0,183672.0,1397901961.0,Hautefort,452467.0,114192.0,1397925901.0,female
15,maupuy,2013-2014,19/04/2014,149.39,149.39,23,Dist 2 pts,Jose ANSELMO,LE MAUPUY,"Peyrousselle (Montignac, 24)",2.57,139.99,7.0,0.0,"LE MAUPUY=>Peyrousselle (Montignac, 24)LE MAUPUY-cote de jord",D,Peak 2,23.4,6.4,2288.0,ANTENNE,461646.0,183393.0,1397902035.0,"Peyrousselle (Montignac, 24)",450577.0,115095.0,1397925044.0,male
16,maupuy,2013-2014,19/04/2014,150.87,150.87,23,Dist 2 pts,Nicolas HERNANDEZ,LE MAUPUY,Fleurac,2.92,123.41,24.71,0.0,LE MAUPUY=>FleuracLE MAUPUY-D68 Nord de Cubjac,K,Icepeak 7 Pro-Model,25.7,5.9,2556.0,ANTENNE,461652.0,182868.0,1397901719.0,Fleurac,450282.0,9941.0,1397922867.0,male
17,maupuy,2013-2014,19/04/2014,160.98,160.98,23,Dist 2 pts,Denis CHOURAQUI,LE MAUPUY,verginas,97.38,10.01,53.77,0.0,LE MAUPUY=>verginasla sarlandie-la Narche,K,Icepeak 6,22.4,7.2,2534.0,Saint-Sulpice-le-Guérétois,46172.0,183847.0,1397905279.0,verginas,452755.0,663717.0,1397931193.0,male
18,maupuy,2013-2014,19/04/2014,172.12,172.12,23,Dist 2 pts,Patrice QUILLET,LE MAUPUY,Echourgnac,75.46,70.68,26.18,0.0,LE MAUPUY=>EchourgnacSaint-Hilaire-les-Places-Nontron,K,Icepeak 6,30.1,5.7,2605.0,ANTENNE,461685.0,183762.0,1397908420.0,Echourgnac,451403.0,252733.0,1397929020.0,male
19,maupuy,2013-2014,19/04/2014,61.11,61.11,23,Dist 2 pts,Philippe PASQUE,LE MAUPUY,Saint-Bonnet-Briance,0.7,1.44,59.05,0.0,LE MAUPUY=>Saint-Bonnet-BrianceLE MAUPUY-Saint-Sulpice-le-Guérétois,B,Carrera,20.6,3.0,2335.0,ANTENNE,461652.0,183808.0,1397904227.0,Saint-Bonnet-Briance,456945.0,150312.0,1397914883.0,male
20,maupuy,2013-2014,19/04/2014,100.09,100.09,23,Dist 2 pts,Nicolas MUTTI,LE MAUPUY,Firbeix,44.07,31.12,25.0,0.0,LE MAUPUY=>Firbeixcompreignac-le vigen,D,Venus 2,26.0,3.8,2203.0,Saint-Sulpice-le-Guérétois,461761.0,184055.0,1397906576.0,Firbeix,456123.0,97935.0,1397920413.0,male
21,maupuy,2013-2014,18/05/2014,85.18,102.21,23,triangle,Christophe DESPLATS,Déco NE du MAUPUY,Courtille,7.2,40.71,37.36,0.0,Déco NE du MAUPUY=>CourtilleLe Donzeil-Chamberaud-Dun le palestel - la queniere,O,Mantra R11,15.3,5.6,2643.0,Les coussières,461676.0,184745.0,1400412065.0,ANTENNE,46172.0,180907.0,1400432099.0,male
22,maupuy,2013-2014,24/07/2014,54.02,54.02,23,Dist 2 pts,Herve SMETEK,LE MAUPUY TRANSLATION'AILE 8ème journée,bois aux arret,33.05,11.3,9.73,0.0,LE MAUPUY TRANSLATION'AILE 8ème journée=>bois aux arretSaint-Sulpice-Laurière-bois aux arret,C,Delta 2,14.2,3.8,1935.0,Déco NE du MAUPUY,461673.0,183825.0,1406202384.0,"http://maps.google.fr/?z=13&q=46.0914,%201.55637&l",46107.0,154275.0,1406216088.0,male
23,maupuy,2013-2014,24/07/2014,37.15,37.15,23,Dist 2 pts,Sarah CASTELLARNAU,LE MAUPUY - 10ième jour transnation'aile,Laurière Ouest,0.72,32.69,3.79,0.0,LE MAUPUY - 10ième jour transnation'aile=>Laurière OuestSaint-Sulpice-le-Guérétois-Saint-Sulpice-Laurière,C,Artik 3,16.9,2.2,1853.0,LE MAUPUY,461636.0,183767.0,1406202004.0,Laurière Ouest,460689.0,144355.0,1406209932.0,female
24,maupuy,2013-2014,24/07/2014,71.91,71.91,23,Dist 2 pts,Roland WACOGNE,LE MAUPUY TransnationAiles,le vigen,4.77,56.04,11.18,0.0,LE MAUPUY TransnationAiles=>le vigenLE MAUPUY-D704 TransnationAiles,K,Icepeak 6,22.0,3.3,1874.0,ANTENNE,46175.0,182402.0,1406202376.0,le vigen,457243.0,126202.0,1406214136.0,male
25,maupuy,2014-2015,22/05/2015,29.97,29.97,23,Dist 2 pts,Yann KALISZCZAK,"LE MAUPUY, GUERET",Bouzogles,0.48,0.81,28.72,0.0,"LE MAUPUY, GUERET=>BouzoglesANTENNE-ANTENNE",B,Carrera,28.5,1.1,1606.0,ANTENNE,461717.0,183033.0,1432291611.0,4,459252.0,17336.0,1432295395.0,male
26,maupuy,2014-2015,23/05/2015,38.16,38.16,23,Dist 2 pts,Yann KALISZCZAK,"LE MAUPUY, GUERET",la baconnaille,0.67,35.8,1.74,0.0,"LE MAUPUY, GUERET=>la baconnailleANTENNE-Auriat",B,Carrera,26.8,1.4,1490.0,Saint-Sulpice-le-Guérétois,4617.0,183298.0,1432374852.0,4,45869.0,165367.0,1432379980.0,male
27,maupuy,2014-2015,27/05/2015,106.49,106.49,23,Dist 2 pts,Nicolas MUTTI,LE MAUPUY,Sarrazac,1.75,1.53,103.32,0.0,LE MAUPUY=>SarrazacLE MAUPUY-Courtille,K,Icepeak 6,31.8,3.4,1866.0,Saint-Sulpice-le-Guérétois,461712.0,183297.0,1432721539.0,Sarrazac,454282.0,104582.0,1432733605.0,male
28,maupuy,2014-2015,10/08/2015,142.43,142.43,23,Dist 2 pts,Nicolas MUTTI,LE MAUPUY GUERET,Chancelade,45.59,48.71,48.29,0.0,LE MAUPUY GUERET=>ChanceladeRoyères-Les valades,K,Icepeak 6,32.0,4.5,1701.0,Déco NE du MAUPUY,461672.0,18374.0,1439206044.0,Chancelade,451934.0,6675.0,1439222084.0,male
29,maupuy,2015-2016,18/03/2016,33.85,33.85,23,Dist 2 pts,Geoffrey DEVENDEVILLE,LE MAUPUY,Le Nouhaud,0.51,3.59,29.79,0.0,LE MAUPUY=>Le Nouhaud ANTENNE-LE MAUPUY,C,Ucross,16.0,2.1,1547.0,LE MAUPUY,461621.0,183957.0,1458299971.0,Le Nouhaud,459081.0,163822.0,1458307579.0,male
30,maupuy,2015-2016,15/05/2016,99.22,99.22,23,Dist 2 pts,Jean-luc VIAL,"LE MAUPUY, GUERET",pas loin de naves,38.69,7.35,53.3,0.0,"LE MAUPUY, GUERET=>pas loin de navesB1-B2",D,avax xc5,25.7,3.9,1816.0,ANTENNE,461716.0,183138.0,1463307599.0,BA,453003.0,173922.0,1463321477.0,male
31,maupuy,2015-2016,09/06/2016,21.22,25.46,23,triangle,Nicolas FAVRE,"LE MAUPUY, GUERET","Le Maupuy, GUERET",4.48,9.97,6.8,0.0,"LE MAUPUY, GUERET=>Le Maupuy, GUERETdéco-MEYRAT-Saint-Sulpice-le-Guérétois",K,Icepeak 7,12.5,1.7,1661.0,Guéret Courtille,461616.0,187002.0,1465480870.0,Saint-Sulpice-le-Guérétois,461705.0,183333.0,1465486998.0,male
32,maupuy,2015-2016,15/07/2016,86.97,86.97,23,Dist 2 pts,Benoit SECHET,Maupuy Déco Nord,La Peyronnie (87),24.68,53.43,8.96,0.0,Maupuy Déco Nord=>La Peyronnie (87)Le Maupuy-Janailhac,D,Peak 3,30.2,2.9,2064.0,Le Maupuy,461728.0,183283.0,1468587201.0,Condat,455427.0,120922.0,1468597585.0,male
33,maupuy,2016-2017,22/04/2017,25.16,25.16,23,Dist 2 pts,Nicolas FAVRE,LE MAUPUY,Ville,1.28,2.28,21.58,0.0,LE MAUPUY=>VilleLE MAUPUY-ANTENNE,D,Zeno,19.5,1.3,1595.0,Déco NE du MAUPUY,461674.0,183565.0,1492866205.0,Saint Dizier=Leyrenne,460027.0,169345.0,1492870839.0,male
34,maupuy,2016-2017,16/07/2017,24.29,24.29,23,Dist 2 pts,Cedric GILDORE,LE MAUPUY,Marsac,1.89,1.65,20.74,0.0,LE MAUPUY=>MarsacANTENNE-ANTENNE,C,Artik 4,18.3,1.3,1470.0,Courtille,461618.0,18455.0,1500205392.0,Marsac,460996.0,15907.0,1500210163.0,male
35,maupuy,2016-2017,16/07/2017,21.09,21.09,23,Dist 2 pts,Geoffrey DEVENDEVILLE,LE MAUPUY,Cornat,15.59,3.92,1.56,0.0,"LE MAUPUY=>Cornathttp://maps.google.fr/?z=13&q=46.0886,%201.66917&ll=46.0886-Ceyroux",C,Delta,16.6,1.3,1815.0,LE MAUPUY,461643.0,18396.0,1500214468.0,"http://maps.google.fr/?z=13&q=46.0496,%201.69073&ll=46.0496",460496.0,169073.0,1500219038.0,male
36,maupuy,2017-2018,20/05/2018,40.62,40.62,23,Dist 3 pts,Geoffrey DEVENDEVILLE,LE MAUPUY,Laurière Ouest,0.92,1.26,34.98,3.44,0,C,Delta,18.1,2.2,1841.0,LE MAUPUY,461636.0,184425.0,1526820690.0,Laurière Ouest,460687.0,144545.0,1526828750.0,male
37,maupuy,2017-2018,07/07/2018,135.16,135.16,23,Dist 3 pts,Nicolas MUTTI,LE MAUPUY,Rudeau-Ladosse,28.38,6.48,86.24,13.96,0,D,Zeno,35.5,3.8,1970.0,Les coussiaires,461657.0,184452.0,1530959285.0,Rudeau-Ladosse,454792.0,49585.0,1530973002.0,male
38,maupuy,2017-2018,07/07/2018,30.45,30.45,23,Dist 3 pts,Geoffrey DEVENDEVILLE,LE MAUPUY,Jabreilles les bordes,0.8,0.66,3.92,25.06,0,C,Delta,25.7,1.2,1438.0,Déco NE du MAUPUY,461666.0,183787.0,1530972858.0,Jabreilles les bordes,460182.0,153868.0,1530977118.0,male
39,maupuy,2017-2018,07/07/2018,39.78,39.78,23,Dist 3 pts,Frederic BIOJOUT,LE MAUPUY,Le Nouhaud,16.56,5.09,12.15,5.95,0,D,Boomerang GTO 2,16.9,2.4,2241.0,Saint-Sulpice-le-Guérétois,461703.0,183973.0,1530965213.0,Le Nouhaud,459204.0,163255.0,1530973708.0,male
40,maupuy,2017-2018,18/08/2018,94.11,94.11,23,Dist 3 pts,William SAINTE-CATHERINE,Maupuy,Uzerche,37.25,48.19,3.06,5.56,0,B,Rook 2,26.3,3.6,2111.0,Maupuy,461707.0,183832.0,1534598194.0,Ruisseau de Pont Lagorce,453783.0,158937.0,1534611062.0,male
41,maupuy,2017-2018,21/08/2018,19.78,23.74,23,triangle,Cyril PEYROT,LE MAUPUY,ANTENNE,7.2,9.44,3.13,0.0,0,C,Triton 2,16.8,1.2,1968.0,LE MAUPUY,461535.0,183375.0,1534863686.0,ANTENNE,461795.0,183078.0,1534867924.0,male
42,maupuy,2018-2019,15/09/2018,30.83,30.83,23,Dist 3 pts,Frederic BIOJOUT,LE MAUPUY,Marsac,3.12,2.47,3.63,21.59,0,D,Boomerang GTO 2,12.1,2.6,1862.0,ANTENNE,461632.0,18267.0,1537013703.0,Marsac,46099.0,158147.0,1537022893.0,male
43,maupuy,2018-2019,06/05/2019,113.62,113.62,23,Dist 3 pts,William SAINTE-CATHERINE,Maupuy NE,Etang Champs-Romain,22.85,6.4,41.17,43.12,0,D,mantra 6,26.9,4.2,2000.0,Maupuy,461694.0,183805.0,1557144579.0,Champs-Romain,45534.0,773217.0,1557159796.0,male
44,maupuy,2018-2019,17/06/2019,67.56,67.56,23,Dist 3 pts,Nicolas FAVRE,Maupuy NE,Luchat (Gartempe),34.53,5.57,5.2,22.22,0,D,Zeno,15.4,4.4,2279.0,Guéret Courtille,461689.0,186282.0,1560771849.0,Luchat (Gartempe),461447.0,170725.0,1560787671.0,male
45,maupuy,2018-2019,03/08/2019,57.63,69.16,23,triangle,Cyril PEYROT,LE MAUPUY,Les coussières,22.14,8.16,27.29,0.0,0,C,Triton 2,15.5,3.7,2194.0,LE MAUPUY,461625.0,18432.0,1564834221.0,Les coussiaires,461661.0,184428.0,1564847623.0,male
46,maupuy,2019-2020,13/07/2020,46.31,55.57,23,triangle,William SAINTE-CATHERINE,ANTENNE Guéret - Déco Nord du Maupuy,Les coussières,10.4,21.77,14.11,0.0,0,D,Leopard,14.5,3.2,2419.0,ANTENNE Guéret - Déco Nord du Maupuy,461764.0,182828.0,1594643772.0,LE MAUPUY,461613.0,185127.0,1594655264.0,male
47,maupuy,2019-2020,18/07/2020,84.8,84.8,23,Dist 3 pts,Nicolas FAVRE,"LE MAUPUY, GUERET",La Roche-l'Abeille,0.81,42.24,4.06,37.63,0,D,Zeno,27.0,3.1,1758.0,ANTENNE,461668.0,183123.0,1595075116.0,La Roche-l'Abeille,455839.0,122135.0,1595086436.0,male
48,maupuy,2019-2020,18/07/2020,113.47,113.47,23,Dist 3 pts,Jose ANSELMO,"LE MAUPUY, GUERET",les vallettes,0.98,2.63,1.43,108.34,0,D,XCracer,30.5,3.7,2062.0,ANTENNE,461679.0,183163.0,1595075105.0,les vallettes,453631.0,101323.0,1595088513.0,male
49,maupuy,2020-2021,08/03/2021,29.03,40.64,23,triangle FAI,William SAINTE-CATHERINE,LE MAUPUY,déco N maupuy,8.13,8.36,12.52,0.0,0,D,Leopard,13.7,2.1,1550.0,Saint-Sulpice-le-Guérétois,461726.0,183507.0,946731457.0,déco N,461713.0,182855.0,946739111.0,male
50,maupuy,2014-2015,15/04/2015,44.8,44.8,23,Dist 2 pts,Pierre CHAUSSADE,LE MAUPUY,Eguzon,9.87,27.65,7.32,0.0,LE MAUPUY=>EguzonPic des trois cornes-Saint-Plantaire,D,Usport 2,17.4,2.6,2658.0,LE MAUPUY,461603.0,184152.0,1429096673.0,Barrage,464554.0,156617.0,1429105937.0,male
51,maupuy,2014-2015,17/03/2015,15.23,15.23,23,Dist 2 pts,Pierre CHAUSSADE,LE MAUPUY,Bussi?re-Dunoise,1.68,1.26,12.31,0.0,LE MAUPUY=>Bussi?re-DunoiseSaint-Sulpice-le-Guérétois-LE MAUPUY,D,Usport 2,6.9,2.2,1433.0,Le Maupuy -Champs de tournesol,461558.0,184675.0,1426598032.0,Bussi?re-Dunoise,462559.0,17668.0,1426605971.0,male
52,maupuy,2019-2020,18/07/2020,72.41,72.41,23,Dist 3 pts,William SAINTE-CATHERINE,"LE MAUPUY, GUERET",Bas Leyssenne,0.56,0.75,0.96,70.09,0,D,Leopard,35.1,2.1,1870.0,"LE MAUPUY, GUERET",461705.0,18302.0,946724265.0,Bas Leyssenne,456557.0,132512.0,946731695.0,male
53,maupuy,2019-2020,24/05/2020,90.7,90.7,23,Dist 3 pts,William SAINTE-CATHERINE,LE MAUPUY,Saint-Nicolas-Courbefy,0.71,0.61,88.28,1.04,0,D,Leopard,30.5,3.0,1663.0,ANTENNE,461682.0,183872.0,1590315445.0,Saint-Nicolas-Courbefy,455813.0,10628.0,1590326147.0,male
54,maupuy,2019-2020,24/05/2020,35.76,35.76,23,Dist 3 pts,Nicolas FAVRE,LE MAUPUY GUERET,Saint-Martin-Sainte-Catherine,0.46,16.77,16.66,1.85,0,D,Zeno,30.9,1.2,1595.0,LE MAUPUY GUERET,461638.0,183787.0,1590316045.0,Saint-Martin-Sainte-Catherine,459525.0,157678.0,1590320207.0,male
55,maupuy,2019-2020,24/05/2020,63.1,63.1,23,Dist 3 pts,Thierry CHANTERAUD,LE MAUPUY,Le Vigen,0.45,18.93,39.56,4.11,0,D,Peak 3,28.6,2.2,1760.0,LE MAUPUY,461638.0,18377.0,1590315968.0,Le Vigen,45764.0,129327.0,1590323920.0,male
56,maupuy,2019-2020,24/05/2020,60.91,60.91,23,Dist 3 pts,Frederic BIOJOUT,ANTENNE déco Maupuy,Feytiat,43.5,2.63,10.25,4.5,0,D,Leopard,26.2,2.3,1810.0,Déco NE du MAUPUY,461663.0,18374.0,1590315587.0,Feytiat,457781.0,131325.0,1590323969.0,male
