,launch,year,date,kms,points,dep,flight type,pilot name,take off,landing,dist1,dist2,dist3,dist4,route,cat,wing,speed,duration,max alt,BD,lat BD,lon BD,time BD,BA,lat BA,lon BA,time BA,sex
33,puy de dome,2002-2003,07/07/2003,105.0,105.0,63,Dist 1 pt,Olivier BOURG,Puy de Dome Nord,La Peynide,32.0,73.0,0.0,0.0,Puy de Dome Nord=>La PeynidePoint GPS 3km sud est Besse,O,Mystic,0.0,0.0,2957.0,Puy de Dome,0.0,0.0,0.0,La Peynide (5km au nord de Saugues - 43),0.0,0.0,0.0,male
34,puy de dome,2002-2003,06/07/2003,32.0,32.0,63,Dist libre,Olivier BOURG,Puy de Dome - déco Nord,2km ouest lac pavin,0.0,0.0,0.0,0.0,Puy de Dome - déco Nord=>2km ouest lac pavin,O,Mystic,0.0,0.0,2205.0,Puy de Dome,0.0,0.0,0.0,2km ouest lac pavin,0.0,0.0,0.0,male
35,puy de dome,2002-2003,08/07/2003,35.0,35.0,63,Dist 2 pts,Olivier BOURG,Puy de Dome - deco nord,Mont-dore,14.7,14.5,5.8,0.0,Puy de Dome - deco nord=>Mont-doreVeyreras-Mont-Dore,O,Mystic,0.0,0.0,2514.0,Petit Puy de Dome,0.0,0.0,0.0,300m Puy de Sancy,0.0,0.0,0.0,male
36,puy de dome,2002-2003,09/07/2003,37.0,37.0,63,Dist 1 pt,Olivier BOURG,Puy de Dome - déco nord,Bourg Lastic,8.2,28.8,0.0,0.0,Puy de Dome - déco nord=>Bourg LasticLa gardette,O,Mystic,0.0,0.0,2426.0,Parking de la taillerie,0.0,0.0,0.0,Sortie sud Bourg Lastic,0.0,0.0,0.0,male
37,puy de dome,2002-2003,28/06/2003,24.7,24.7,63,Dist libre,Anne DUFOUR,Puy de Dome Est,Aire de la Banne Ordanche N89,0.0,0.0,0.0,0.0,Puy de Dome Est=>Aire de la Banne Ordanche N89,D,Simba,0.0,0.0,0.0,La Taillerie,0.0,0.0,0.0,Aire de la Banne Ordanche N89,0.0,0.0,0.0,female
38,puy de dome,2002-2003,07/07/2003,34.0,34.0,63,Dist libre,Guillaume DE-VAULX,Puy de Dome,Aire des volcans,0.0,0.0,0.0,0.0,Puy de Dome=>Aire des volcans,D,Magic 3,0.0,0.0,0.0,Puy de Dome,0.0,0.0,0.0,Aire des volcans,0.0,0.0,0.0,male
39,puy de dome,2002-2003,08/07/2003,51.5,51.5,63,Dist libre,Jean-yves FIGON,puy de dome,condat,0.0,0.0,0.0,0.0,puy de dome=>condat,B,Vibe,0.0,0.0,0.0,deco nord,0.0,0.0,0.0,condat,0.0,0.0,0.0,male
40,puy de dome,2002-2003,11/07/2003,55.0,55.0,63,Dist libre,Olivier BOURG,Puy de Dome deco nord,Moudet (15),0.0,0.0,0.0,0.0,Puy de Dome deco nord=>Moudet (15),O,Mystic,0.0,0.0,2837.0,Puy de Dome,0.0,0.0,0.0,Moudet (15),0.0,0.0,0.0,male
41,puy de dome,2002-2003,12/07/2003,54.0,54.0,63,Dist 1 pt,Elodie LAFFAIRE,Puy de Dome EST,Lepinassole D18/d30 Sud de Flayat,41.5,12.5,0.0,0.0,Puy de Dome EST=>Lepinassole D18/d30 Sud de Flayat LAUDEUX D98 Nord de GIAT,C,Sigma 4,0.0,0.0,0.0,Puy de dome Est,0.0,0.0,0.0,Lepinassole D18/d30 Sud de Flayat,0.0,0.0,0.0,female
42,puy de dome,2002-2003,08/07/2003,37.0,37.0,63,Dist 1 pt,Geraud PELLISSIER-DE-FELIGONDE,Puy de dôme,1Km au NE d'Espinasse au bord D983,24.5,12.5,0.0,0.0,Puy de dôme=>1Km au NE d'Espinasse au bord D983puy de Mareilh (1Km au SO du puy de l'Angle),K,Boomerang 10,0.0,0.0,0.0,Puy de dôme,0.0,0.0,0.0,1Km au NE d'Espinasse au bord D983,0.0,0.0,0.0,male
43,puy de dome,2002-2003,12/07/2003,18.0,18.0,63,Dist libre,Geraud PELLISSIER-DE-FELIGONDE,Puy de dôme,bord de D5,0.0,0.0,0.0,0.0,Puy de dôme=>bord de D5,K,Boomerang 10,0.0,0.0,0.0,Puy de dôme,0.0,0.0,0.0,bord de D5,0.0,0.0,0.0,male
44,puy de dome,2002-2003,07/07/2003,27.6,27.6,63,Dist libre,Jacques FAURE,puy de dome,cotteuges,0.0,0.0,0.0,0.0,puy de dome=>cotteuges,K,Boomerang 10,0.0,0.0,0.0,puy de dome,0.0,0.0,0.0,cotteuges,0.0,0.0,0.0,male
45,puy de dome,2002-2003,19/07/2003,15.0,15.0,63,Dist libre,Geraud PELLISSIER-DE-FELIGONDE,Puy de dôme,Enval,0.0,0.0,0.0,0.0,Puy de dôme=>Enval,B,Iota 2,0.0,0.0,0.0,Puy de dôme,0.0,0.0,0.0,terrain foot d'Enval,0.0,0.0,0.0,male
46,puy de dome,2002-2003,29/07/2003,46.0,46.0,63,Dist libre,Guillaume DE-VAULX,Puy de Dôme NW,Le Fayet,0.0,0.0,0.0,0.0,Puy de Dôme NW=>Le Fayet,D,Magic 3,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,Le Fayet (dpt 63),0.0,0.0,0.0,male
47,puy de dome,2002-2003,29/07/2003,48.0,48.0,63,Dist libre,Olivier BOURG,Puy de Dome ouest,Le Luguet,0.0,0.0,0.0,0.0,Puy de Dome ouest=>Le Luguet,O,Mystic,0.0,0.0,2333.0,Puy de Dome,0.0,0.0,0.0,Le Luguet,0.0,0.0,0.0,male
48,puy de dome,2002-2003,06/08/2003,74.0,74.0,63,Dist 1 pt,Olivier BOURG,Puy de Dome Est,Plage de Neuvic,20.0,54.0,0.0,0.0,Puy de Dome Est=>Plage de NeuvicPérol (ouest de Gelles),O,Mystic,0.0,0.0,3898.0,Puy de Dome,0.0,0.0,0.0,Golf de Neuvic,0.0,0.0,0.0,male
49,puy de dome,2002-2003,06/08/2003,35.0,35.0,63,Dist libre,Guillaume DE-VAULX,Puy de Dôme,Montel-Brut,0.0,0.0,0.0,0.0,Puy de Dôme=>Montel-Brut,D,Magic 3,0.0,0.0,0.0,La Taillerie,0.0,0.0,0.0,Montel-Brut,0.0,0.0,0.0,male
50,puy de dome,2002-2003,10/08/2003,122.0,122.0,63,Dist libre,Olivier BOURG,Puy de Dome Est,3km sud-est de Lignieres (18),0.0,0.0,0.0,0.0,Puy de Dome Est=>3km sud-est de Lignieres (18),O,Mystic,0.0,0.0,4035.0,Puy de Dome,0.0,0.0,0.0,3km sud-est de Lignieres (18),0.0,0.0,0.0,male
51,puy de dome,2002-2003,10/08/2003,64.0,64.0,63,Dist libre,Philippe LASCAUX,Puy de dome,TEILLET-ARGENTY (8 km sud Montluçon),0.0,0.0,0.0,0.0,Puy de dome=>TEILLET-ARGENTY (8 km sud Montluçon),B,Sierra,0.0,0.0,0.0,Puy de dome,0.0,0.0,0.0,TEILLET-ARGENTRY,0.0,0.0,0.0,male
52,puy de dome,2002-2003,19/07/2003,32.0,32.0,63,Dist libre,Philippe LASCAUX,Puy de dome (est),St AGOULIN (4km NO Aigueperse),0.0,0.0,0.0,0.0,Puy de dome (est)=>St AGOULIN (4km NO Aigueperse),B,Sierra,0.0,0.0,0.0,Puy de dome,0.0,0.0,0.0,St Agoulin,0.0,0.0,0.0,male
53,puy de dome,2002-2003,08/08/2003,69.0,69.0,63,Dist libre,Thierry CHEVALIER,PUY DE DOME,ALLEYRAT REGION AUBUSSON,0.0,0.0,0.0,0.0,PUY DE DOME=>ALLEYRAT REGION AUBUSSON,K,Boomerang 10,0.0,0.0,0.0,LA TAILLERIE,0.0,0.0,0.0,ALLEYRAT REGION AUBUSSON,0.0,0.0,0.0,male
54,puy de dome,2002-2003,09/08/2003,103.8,103.8,63,Dist libre,Thierry CHEVALIER,PUY DE DOME,COUSIN HAUT VERS TULLE,0.0,0.0,0.0,0.0,PUY DE DOME=>COUSIN HAUT VERS TULLE,K,Boomerang 10,0.0,0.0,0.0,PETIT PUY DE DOME,0.0,0.0,0.0,MEYNEROL,0.0,0.0,0.0,male
55,puy de dome,2002-2003,06/08/2003,38.0,38.0,63,Dist 1 pt,Fabien DUGAT,puy de dôme,bord de la d203(lac de cauvet),22.0,16.0,0.0,0.0,puy de dôme=>bord de la d203(lac de cauvet)lac du guery,K,Boomerang 10,0.0,0.0,0.0,atterro de la taillerie,0.0,0.0,0.0,ferme du lac chauvet,0.0,0.0,0.0,male
56,puy de dome,2002-2003,09/08/2003,48.0,48.0,63,Dist libre,Fabien DUGAT,puy de dôme,le gardy(couffy sur sarconne),0.0,0.0,0.0,0.0,puy de dôme=>le gardy(couffy sur sarconne),C,P42,0.0,0.0,0.0,antenne,0.0,0.0,0.0,bourg,0.0,0.0,0.0,male
57,puy de dome,2002-2003,10/08/2003,99.0,99.0,63,Dist libre,Jean-baptiste GALLIE,Puy de Dôme (63),Culan (18),0.0,0.0,0.0,0.0,Puy de Dôme (63)=>Culan (18),D,Omega 5,0.0,0.0,0.0,Déco Sud,0.0,0.0,0.0,Entrée Ouest de Culan D997,0.0,0.0,0.0,male
58,puy de dome,2002-2003,26/08/2003,95.6,95.6,63,Dist libre,Eric LECORCHE,Puy De Dôme 63,Charraix 43,0.0,0.0,0.0,0.0,Puy De Dôme 63=>Charraix 43,K,Boomerang 10,0.0,0.0,0.0,Puy de dome,0.0,0.0,0.0,Charraix,0.0,0.0,0.0,male
59,puy de dome,2003-2004,01/05/2004,20.0,20.0,63,Dist libre,Anthony ACKET,Puy de Dome déco sud,le bouquet (est de Loubeyrat),20.0,0.0,0.0,0.0,Puy de Dome déco sud=>le bouquet (est de Loubeyrat),K,Boomerang 10,0.0,0.0,0.0,Puy de Dome déco sud,0.0,0.0,0.0,le bouquet (est de Loubeyrat),0.0,0.0,0.0,male
60,puy de dome,2003-2004,29/05/2004,22.0,22.0,63,Dist libre,Michel MONTIMART,Puy de dome,Prés à proximité,22.0,0.0,0.0,0.0,Puy de dome=>Prés à proximité,D,Omega 4,0.0,0.0,0.0,Antenne Puy de dome,0.0,0.0,0.0,ferme de Varennne(sur D996),0.0,0.0,0.0,male
61,puy de dome,2003-2004,08/06/2004,45.0,45.0,63,Dist 1 pt,Jean-yves FIGON,puy de dome,roche d agoux,30.0,15.0,0.0,0.0,puy de dome=>roche d agouxst gervais d auvergne,B,Vibe,0.0,0.0,0.0,puy de dome,0.0,0.0,0.0,roche d agoux,0.0,0.0,0.0,male
62,puy de dome,2003-2004,09/06/2004,50.0,50.0,63,Dist 2 pts,Jean-yves FIGON,puy de dome,combronde,9.5,12.5,28.0,0.0,puy de dome=>combrondecol de la nugère-laschamp,K,Boomerang 10,0.0,0.0,0.0,deco sud,0.0,0.0,0.0,combronde,0.0,0.0,0.0,male
63,puy de dome,2003-2004,17/06/2004,31.0,31.0,63,Dist libre,Jean-yves FIGON,puy de dome,valbeleix,31.0,0.0,0.0,0.0,puy de dome=>valbeleix,K,Boomerang 10,0.0,0.0,0.0,deco nord,0.0,0.0,0.0,valbeleix,0.0,0.0,0.0,male
64,puy de dome,2003-2004,14/07/2004,27.0,27.0,63,Dist 1 pt,Laurent COUTAREL,Puy de Dôme,Plauzat,15.0,12.0,0.0,0.0,Puy de Dôme=>PlauzatFohet,K,Boomerang 10,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,Plauzat,0.0,0.0,0.0,male
65,puy de dome,2003-2004,14/07/2004,22.0,22.0,63,Dist libre,Jacques FAURE,Puy de Dôme,Murol,22.0,0.0,0.0,0.0,Puy de Dôme=>Murol,K,Boomerang 10,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,Murol,0.0,0.0,0.0,male
66,puy de dome,2003-2004,14/07/2004,39.0,39.0,63,Dist 1 pt,Denis JOANNES,puy de dome,atterrissage officiel delta de super besse,34.5,4.5,0.0,0.0,puy de dome=>atterrissage officiel delta de super besselac montcynere,C,Astral 3,0.0,0.0,0.0,puy de dome,0.0,0.0,0.0,atterrissage officiel delta de super besse,0.0,0.0,0.0,male
67,puy de dome,2003-2004,14/07/2004,31.0,31.0,63,Dist libre,David BERTRAND,Puy de Dôme,500 m au sud de Besse-en- Chandesse,31.0,0.0,0.0,0.0,Puy de Dôme=>500 m au sud de Besse-en- Chandesse,O,Polaris,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,"Lieux dit ""Chandèze"" (2 km au sud de Besse)",0.0,0.0,0.0,male
68,puy de dome,2003-2004,14/07/2004,36.0,36.0,63,Dist 1 pt,Laurent GAUME,puy de dome,saint nectaire,27.0,9.0,0.0,0.0,puy de dome=>saint nectairebesse,K,Boomerang 10,0.0,0.0,0.0,puy de dome,0.0,0.0,0.0,saint nectaire,0.0,0.0,0.0,male
69,puy de dome,2003-2004,14/07/2004,31.6,31.6,63,Dist 1 pt,Anthony ACKET,déco ouest puy de dome,1.3 km sud de Besse),16.0,15.6,0.0,0.0,déco ouest puy de dome=>1.3 km sud de Besse)Prades (sud d'Aydat),K,Boomerang 10,0.0,0.0,0.0,Puy de Dome,0.0,0.0,0.0,Beauregard (1.5km sud ouest de Besse),0.0,0.0,0.0,male
70,puy de dome,2003-2004,25/07/2004,27.0,27.0,63,Dist libre,David BERTRAND,Puy de Dôme,2 km au nord de Besse-en-Chandesse (intersection D5 et D621),27.0,0.0,0.0,0.0,Puy de Dôme=>2 km au nord de Besse-en-Chandesse (intersection D5 et D621),O,Polaris,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,2 km au nord de Besse-en-Chandesse (intersection D5 et D621),0.0,0.0,0.0,male
71,puy de dome,2003-2004,14/07/2004,33.0,33.0,63,Dist libre,Guillaume DE-VAULX,Puy de Dôme NW,rond-point D149 et D978 Super-Besse,33.0,0.0,0.0,0.0,Puy de Dôme NW=>rond-point D149 et D978 Super-Besse,D,Magic 3,0.0,0.0,0.0,Antenne PdD,0.0,0.0,0.0,Lac Pavin,0.0,0.0,0.0,male
72,puy de dome,2003-2004,29/07/2004,34.0,34.0,63,Dist 1 pt,Jacques FAURE,PUY DE DOME,ISSOIRE route de Perrier,17.0,17.0,0.0,0.0,PUY DE DOME=>ISSOIRE route de PerrierTallende,K,Boomerang 10,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,Couze ouest ISSOIRE,0.0,0.0,0.0,male
73,puy de dome,2003-2004,01/08/2004,20.5,20.5,63,Dist libre,David BERTRAND,Puy de Dôme,idem,20.5,0.0,0.0,0.0,Puy de Dôme=>idem,O,Polaris,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,"2,5 km au sud du Gour de Tazenat (intersection D227 et autoroute)",0.0,0.0,0.0,male
74,puy de dome,2003-2004,11/08/2004,33.0,33.0,63,Dist 1 pt,Anthony ACKET,PUY de Dome déco sud,entre St Hilaire et l'Arbre de la Ronce,23.3,9.7,0.0,0.0,PUY de Dome déco sud=>entre St Hilaire et l'Arbre de la Ronceles Forges,K,Boomerang 10,0.0,0.0,0.0,col de Ceyssat,0.0,0.0,0.0,Saint Hilaire la Croix,0.0,0.0,0.0,male
75,puy de dome,2004-2005,17/03/2005,36.0,36.0,63,Dist libre,Jean-yves FIGON,puy de dome,a cote du cimetiere,36.0,0.0,0.0,0.0,puy de dome=>a cote du cimetiere,C,Vulcan,0.0,0.0,0.0,puy de dome,0.0,0.0,0.0,villeneuve lembron,0.0,0.0,0.0,male
76,puy de dome,2004-2005,22/04/2005,29.5,29.5,63,Dist 1 pt,Nicolas LAURENT,Puy de Dôme,Lavaure,25.5,4.0,0.0,0.0,Puy de Dôme=>LavaureLes Incas,C,Aile inconnue cat C,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,Lavaure,0.0,0.0,0.0,male
77,puy de dome,2004-2005,22/04/2005,26.5,26.5,63,Dist 2 pts,Laurent COUTAREL,Puy de Dôme,Moulet-Marcenat,3.8,18.8,3.9,0.0,Puy de Dôme=>Moulet-MarcenatCol de la Moreno-Charbonnières-les-Varennes,K,Boomerang 10,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,Puy de Paugnat,0.0,0.0,0.0,male
78,puy de dome,2004-2005,30/04/2005,28.0,33.6,63,Aller-Retour,Jean-baptiste GALLIE,Puy de Dôme,Taillerie,14.0,14.0,0.0,0.0,Puy de Dôme=>TailleriePuy de Dôme-Verrière,D,Omega 5,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,Puy de Dôme,0.0,0.0,0.0,male
